"","19CS_20CS","19TA_20CS","20CS_20CS","20LY_20CS","19CS_20LY","19TA_20LY","20CS_20LY","20LY_20LY","wavelength"
"3640",0.65706502429937,0.637722056762306,0.687362201076224,0.653705372597683,0.664215061665603,0.642905170675183,0.642657151317589,0.713930704120825,2219.5
"3641",0.657046010970076,0.637679371860266,0.68732717391828,0.653749620913987,0.664162748226295,0.642871678558318,0.642576765533215,0.713942206736904,2220
"3642",0.65702989593239,0.63763752505763,0.687296240988305,0.653797429349895,0.664112529687095,0.64283834067768,0.642500860548305,0.71395559316514,2220.5
"3643",0.657016987172941,0.637596999556114,0.68727001938076,0.653848764320181,0.664064287453898,0.642804947485199,0.642429925087058,0.713970616251914,2221
"3644",0.657007617308046,0.637558199437603,0.687249374918397,0.653903583385867,0.664017914441581,0.642771365276475,0.642363971639872,0.713986960097286,2221.5
"3645",0.657001920239419,0.637521648962607,0.687234701981972,0.653961510558245,0.66397332930721,0.64273779219899,0.64230327136272,0.714004357600107,2222
"3646",0.657000615217187,0.637488573421511,0.687226781963117,0.654022679204511,0.663930832470702,0.642704641042703,0.642248041997029,0.714022733786019,2222.5
"3647",0.657004022048937,0.637459604553971,0.687225809215436,0.654087078944058,0.663890258862556,0.642672085012366,0.642197999373366,0.714041808646314,2223
"3648",0.657012774335874,0.63743578174686,0.68723210954127,0.654154960813374,0.663851816696229,0.642640772441452,0.642153046303721,0.71406151393784,2223.5
"3649",0.657027198045966,0.6374179678628,0.687245881499768,0.654226545485885,0.663815606878559,0.642611272114965,0.64211307181073,0.71408199718495,2224
"3650",0.657047626800195,0.637406759651882,0.687266910110743,0.654302281816503,0.663781871129929,0.642584148476484,0.642078051445823,0.714103276188954,2224.5
"3651",0.657074430541356,0.637402620520267,0.687295095185287,0.654382400144603,0.663750501706546,0.642559806628691,0.642047663020682,0.714125399273475,2225
"3652",0.657107586555935,0.637405734502294,0.687330068405118,0.654467370473765,0.663721838025625,0.642538691514064,0.642022098518293,0.714148683937416,2225.5
"3653",0.657147093402013,0.637416099991393,0.687371503596298,0.654557366518112,0.663695989743523,0.642521114894018,0.642001468556035,0.714173299166676,2226
"3654",0.657192763220011,0.637433275547941,0.68741904365932,0.654652419928985,0.663673135508361,0.642506899672154,0.641986115936141,0.714199313864845,2226.5
"3655",0.657244444310469,0.637457099871574,0.687472429458925,0.654752554808601,0.663653667015654,0.642496491735361,0.641976544439523,0.714226923014545,2227
"3656",0.657301653878537,0.637486664779973,0.687531297490556,0.654857620507529,0.663637947922973,0.642489809423878,0.64197348899989,0.714256243907895,2227.5
"3657",0.657364159780598,0.63752135894041,0.687595601634683,0.65496715573544,0.663626343717602,0.642486600095221,0.641977515811545,0.71428731178435,2228
