pedigree,female,male,env,blue
AN290/RTx2942,AN290,RTx2942,20LY,68.175
ATx2921/R01302,ATx2921,R01302,20LY,68.375
ATx2921/R05405,ATx2921,R05405,20LY,67.791
ATx2921/R12145,ATx2921,R12145,20LY,67.917
ATx2921/RTx2914,ATx2921,RTx2914,20LY,67.977
ATx2923/R04104,ATx2923,R04104,20LY,68.532
ATx2923/R05330,ATx2923,R05330,20LY,67.535
ATx2923/R05425,ATx2923,R05425,20LY,67.66
ATx2923/R11158,ATx2923,R11158,20LY,68.182
ATx2923/R12145,ATx2923,R12145,20LY,67.4
ATx2923/RTx2917,ATx2923,RTx2917,20LY,67.062
ATx2924/R04060,ATx2924,R04060,20LY,67.79
ATx2924/R05393,ATx2924,R05393,20LY,68.305
ATx2924/R08224,ATx2924,R08224,20LY,67.392
ATx2924/R12145,ATx2924,R12145,20LY,67.437
ATx2924/RTx2920,ATx2924,RTx2920,20LY,68.58
ATx2924/RTx2940,ATx2924,RTx2940,20LY,68.28
ATx2926/R01302,ATx2926,R01302,20LY,67.605
ATx2926/R05405,ATx2926,R05405,20LY,67.203
ATx2926/R08297,ATx2926,R08297,20LY,68.39
ATx2926/R12154,ATx2926,R12154,20LY,67.87
ATx2926/RTx2917,ATx2926,RTx2917,20LY,68.32
ATx2926/RTx2944,ATx2926,RTx2944,20LY,68.582
ATx2927/RTx2936,ATx2927,RTx2936,20LY,68.246
ATx2930/R01302,ATx2930,R01302,20LY,66.827
ATx2930/R03248,ATx2930,R03248,20LY,68.03
ATx2930/R05425,ATx2930,R05425,20LY,67
ATx2930/R08303,ATx2930,R08303,20LY,67.38
ATx2930/R12148,ATx2930,R12148,20LY,67.917
ATx2930/RTx2920,ATx2930,RTx2920,20LY,68.517
ATx2930/RTx2942,ATx2930,RTx2942,20LY,67.7
ATx2931/R05405,ATx2931,R05405,20LY,68.432
ATx2931/R08297,ATx2931,R08297,20LY,68.792
ATx2931/R08306,ATx2931,R08306,20LY,68.452
ATx2931/RTx2936,ATx2931,RTx2936,20LY,68.855
ATx2931/RTx2943,ATx2931,RTx2943,20LY,69.177
ATx2934/R08297,ATx2934,R08297,20LY,68.612
ATx2934/R12157,ATx2934,R12157,20LY,67.79
ATx2934/RTx2941,ATx2934,RTx2941,20LY,67.382
ATx3408/R12145,ATx3408,R12145,20LY,67.115
ATx3409/R08224,ATx3409,R08224,20LY,66.625
ATx644/R08224,ATx644,R08224,20LY,68.935
ATx644/RTx2936,ATx644,RTx2936,20LY,69.03
