pedigree,female,male,env,blue
A07124/RTx2943,A07124,RTx2943,20LY,5153.3132
A08068/R07161,A08068,R07161,20LY,4782.81
A08068/R12156,A08068,R12156,20LY,5489.7718
A08068/RTx2941,A08068,RTx2941,20LY,4586.4152
A08134/R02107,A08134,R02107,20LY,4656.8776
A08134/R05405,A08134,R05405,20LY,5495.4484
A08134/R08297,A08134,R08297,20LY,4135.8407
A08134/R12148,A08134,R12148,20LY,4769.2039
A08134/RTx2936,A08134,RTx2936,20LY,4770.452
A08134/RTx2943,A08134,RTx2943,20LY,5245.6058
A08140/R04060,A08140,R04060,20LY,5305.2736
A08140/R07178,A08140,R07178,20LY,4273.3655
A08140/R12148,A08140,R12148,20LY,4572.0633
A08140/RTx2942,A08140,RTx2942,20LY,5075.8952
A08158/R03248,A08158,R03248,20LY,5078.9809
A08158/R07178,A08158,R07178,20LY,4439.465
A08158/R12071,A08158,R12071,20LY,5471.9934
A08158/R12154,A08158,R12154,20LY,4801.2675
A08158/RTx2914,A08158,RTx2914,20LY,4271.7406
A08158/RTx2939,A08158,RTx2939,20LY,5515.6333
A11076/R07178,A11076,R07178,20LY,6297.0761
A11076/R12148,A11076,R12148,20LY,4854.4949
A11076/RTx2918,A11076,RTx2918,20LY,5034.7438
A11076/RTx2938,A11076,RTx2938,20LY,4532.424
A11085/R02107,A11085,R02107,20LY,4731.9378
A11085/R03248,A11085,R03248,20LY,4426.7252
A11085/R12148,A11085,R12148,20LY,4681.8396
A11085/RTx2944,A11085,RTx2944,20LY,4230.233
AHF14/R07161,AHF14,R07161,20LY,6043.1867
AHF14/RTx2943,AHF14,RTx2943,20LY,4371.2809
AKS116/R08303,AKS116,R08303,20LY,4891.4201
AKS116/RTx2917,AKS116,RTx2917,20LY,4998.7438
AKS116/RTx2936,AKS116,RTx2936,20LY,4679.0256
AKS116/RTx2942,AKS116,RTx2942,20LY,4857.6907
AKS117/R01302,AKS117,R01302,20LY,4667.4877
AKS117/RTx2914,AKS117,RTx2914,20LY,3951.5944
AKS117/RTx2942,AKS117,RTx2942,20LY,3621.3482
AKS118/R08303,AKS118,R08303,20LY,5823.0448
AKS118/RTx2912,AKS118,RTx2912,20LY,5069.2062
AKS118/RTx2918,AKS118,RTx2918,20LY,4852.9751
AKS118/RTx2943,AKS118,RTx2943,20LY,5332.9291
AKS119/R01302,AKS119,R01302,20LY,4562.9345
AKS119/R05393,AKS119,R05393,20LY,2832.7786
AKS119/R08304,AKS119,R08304,20LY,4609.7497
AKS119/RTx2918,AKS119,RTx2918,20LY,4634.5144
AKS120/R05425,AKS120,R05425,20LY,4201.1603
AKS120/R08303,AKS120,R08303,20LY,5345.7228
AKS120/R12071,AKS120,R12071,20LY,4924.1705
AKS120/RTx2918,AKS120,RTx2918,20LY,4479.9168
AKS120/RTx2942,AKS120,RTx2942,20LY,4703.2905
AN263/R08224,AN263,R08224,20LY,1467.2027
AN263/R12148,AN263,R12148,20LY,3748.8541
AN263/RTx2936,AN263,RTx2936,20LY,4030.0606
AN268/R11158,AN268,R11158,20LY,3250.8039
AN268/R12154,AN268,R12154,20LY,3783.806
AN290/R03248,AN290,R03248,20LY,5043.906
AN290/R07161,AN290,R07161,20LY,4811.6777
AN290/RTx2917,AN290,RTx2917,20LY,5756.0549
AN290/RTx2942,AN290,RTx2942,20LY,5192.3887
ATx2921/R01302,ATx2921,R01302,20LY,4341.8058
ATx2921/R05405,ATx2921,R05405,20LY,5802.4345
ATx2921/R12145,ATx2921,R12145,20LY,2912.4386
ATx2921/RTx2914,ATx2921,RTx2914,20LY,3664.8522
ATx2923/R04104,ATx2923,R04104,20LY,5510.6025
ATx2923/R05330,ATx2923,R05330,20LY,5761.8828
ATx2923/R05425,ATx2923,R05425,20LY,5425.701
ATx2923/R11158,ATx2923,R11158,20LY,5166.3939
ATx2923/R12145,ATx2923,R12145,20LY,3530.4164
ATx2923/RTx2917,ATx2923,RTx2917,20LY,4315.8495
ATx2924/R04060,ATx2924,R04060,20LY,4873.4803
ATx2924/R05393,ATx2924,R05393,20LY,4272.1968
ATx2924/R08224,ATx2924,R08224,20LY,4217.0451
ATx2924/R12145,ATx2924,R12145,20LY,4888.6138
ATx2924/RTx2920,ATx2924,RTx2920,20LY,5839.4007
ATx2924/RTx2940,ATx2924,RTx2940,20LY,5138.9665
ATx2926/R01302,ATx2926,R01302,20LY,4933.958
ATx2926/R05405,ATx2926,R05405,20LY,6218.4818
ATx2926/R08297,ATx2926,R08297,20LY,4197.6005
ATx2926/R12154,ATx2926,R12154,20LY,4219.218
ATx2926/RTx2917,ATx2926,RTx2917,20LY,5140.0992
ATx2926/RTx2944,ATx2926,RTx2944,20LY,5341.4557
ATx2927/RTx2936,ATx2927,RTx2936,20LY,5109.2223
ATx2930/R01302,ATx2930,R01302,20LY,5220.526
ATx2930/R03248,ATx2930,R03248,20LY,5265.7292
ATx2930/R05425,ATx2930,R05425,20LY,5380.1826
ATx2930/R08303,ATx2930,R08303,20LY,5512.2324
ATx2930/R12148,ATx2930,R12148,20LY,5373.2348
ATx2930/RTx2920,ATx2930,RTx2920,20LY,4834.2075
ATx2930/RTx2942,ATx2930,RTx2942,20LY,5322.0986
ATx2931/R05405,ATx2931,R05405,20LY,5777.3239
ATx2931/R08297,ATx2931,R08297,20LY,4759.7368
ATx2931/R08306,ATx2931,R08306,20LY,4825.1325
ATx2931/RTx2936,ATx2931,RTx2936,20LY,5799.7973
ATx2931/RTx2943,ATx2931,RTx2943,20LY,5864.9291
ATx2934/R08297,ATx2934,R08297,20LY,6025.7006
ATx2934/R12157,ATx2934,R12157,20LY,5935.4966
ATx2934/RTx2941,ATx2934,RTx2941,20LY,5610.5426
ATx3408/R12145,ATx3408,R12145,20LY,4387.3627
ATx3409/R08224,ATx3409,R08224,20LY,3471.6814
ATx644/R08224,ATx644,R08224,20LY,4815.2067
ATx644/RTx2936,ATx644,RTx2936,20LY,4784.6629
