pedigree,female,male,env,blue
ATx2921/R05405,ATx2921,R05405,20LY,1.378
ATx2921/R12145,ATx2921,R12145,20LY,1.652
ATx2921/RTx2914,ATx2921,RTx2914,20LY,1.717
ATx2923/R04104,ATx2923,R04104,20LY,1.729
ATx2923/R05330,ATx2923,R05330,20LY,1.742
ATx2923/R05425,ATx2923,R05425,20LY,1.769
ATx2923/R11158,ATx2923,R11158,20LY,1.717
ATx2923/R12145,ATx2923,R12145,20LY,1.694
ATx2923/RTx2917,ATx2923,RTx2917,20LY,1.714
ATx2924/R04060,ATx2924,R04060,20LY,1.812
ATx2924/R05393,ATx2924,R05393,20LY,1.759
ATx2924/R08224,ATx2924,R08224,20LY,1.842
ATx2924/R12145,ATx2924,R12145,20LY,1.742
ATx2924/RTx2920,ATx2924,RTx2920,20LY,1.769
ATx2924/RTx2940,ATx2924,RTx2940,20LY,1.767
ATx2926/R01302,ATx2926,R01302,20LY,1.842
ATx2926/R05405,ATx2926,R05405,20LY,1.757
ATx2926/R08297,ATx2926,R08297,20LY,1.754
ATx2926/R12154,ATx2926,R12154,20LY,1.837
ATx2926/RTx2917,ATx2926,RTx2917,20LY,1.622
ATx2926/RTx2944,ATx2926,RTx2944,20LY,1.814
ATx2927/RTx2936,ATx2927,RTx2936,20LY,1.746
ATx2930/R01302,ATx2930,R01302,20LY,1.829
ATx2930/R03248,ATx2930,R03248,20LY,1.729
ATx2930/R05425,ATx2930,R05425,20LY,1.717
ATx2930/R08303,ATx2930,R08303,20LY,1.724
ATx2930/R12148,ATx2930,R12148,20LY,1.709
ATx2930/RTx2920,ATx2930,RTx2920,20LY,1.784
ATx2930/RTx2942,ATx2930,RTx2942,20LY,1.599
ATx2931/R05405,ATx2931,R05405,20LY,1.607
ATx2931/R08297,ATx2931,R08297,20LY,1.704
ATx2931/R08306,ATx2931,R08306,20LY,1.769
ATx2931/RTx2936,ATx2931,RTx2936,20LY,1.634
ATx2931/RTx2943,ATx2931,RTx2943,20LY,1.667
ATx2934/R08297,ATx2934,R08297,20LY,1.749
ATx2934/R12157,ATx2934,R12157,20LY,1.604
ATx2934/RTx2941,ATx2934,RTx2941,20LY,1.702
ATx3408/R12145,ATx3408,R12145,20LY,1.632
ATx3409/R08224,ATx3409,R08224,20LY,1.781
ATx644/R08224,ATx644,R08224,20LY,1.609
ATx644/RTx2936,ATx644,RTx2936,20LY,1.819
