"","V1","V2"
"0.832366817621012",0.832366817621012,3.07903225235586e-47
"0.832556258665387",0.832556258665387,2.81080473489217e-47
"0.832745858153674",0.832745858153674,2.56545475403769e-47
"0.832935696906834",0.832935696906834,2.34098219504051e-47
"0.833125856350698",0.833125856350698,2.1355735790277e-47
"0.833316160827423",0.833316160827423,1.94782613911524e-47
"0.833506738894455",0.833506738894455,1.77614240793381e-47
"0.833697225175065",0.833697225175065,1.6194739307094e-47
"0.833887817883823",0.833887817883823,1.47637563835566e-47
"0.834078256096341",0.834078256096341,1.34586474577361e-47
"0.834268312998158",0.834268312998158,1.22697460610255e-47
"0.834457957280389",0.834457957280389,1.11868074303142e-47
"0.834646937525944",0.834646937525944,1.02015625805445e-47
"0.834835072843159",0.834835072843159,9.30584894057472e-48
"0.83502227665875",0.83502227665875,8.49166839789317e-48
"0.835208238759404",0.835208238759404,7.75254735952445e-48
"0.835392947464715",0.835392947464715,7.08130936773885e-48
"0.835576373117329",0.835576373117329,6.47154025954737e-48
"0.835758325582966",0.835758325582966,5.91790800472043e-48
"0.835938731310546",0.835938731310546,5.41516885362037e-48
"0.836117666688072",0.836117666688072,4.95819706245416e-48
"0.836294927957299",0.836294927957299,4.54305784443344e-48
"0.83647062736024",0.83647062736024,4.16545598864686e-48
"0.836644759497092",0.836644759497092,3.82180822443066e-48
"0.836817078367985",0.836817078367985,3.50930650495844e-48
"0.836987691126632",0.836987691126632,3.22476429234076e-48
"0.837156581110523",0.837156581110523,2.9655393499521e-48
"0.837323532307283",0.837323532307283,2.72951987977306e-48
"0.837488658515857",0.837488658515857,2.51433089965134e-48
"0.837651809349155",0.837651809349155,2.31817374141662e-48
"0.83781297956617",0.83781297956617,2.13923938870232e-48
"0.837972268908677",0.837972268908677,1.97579714369839e-48
"0.838129513447833",0.838129513447833,1.82655062512729e-48
"0.838284662810485",0.838284662810485,1.69020649481677e-48
"0.838437790720677",0.838437790720677,1.56549559643509e-48
"0.838588698684971",0.838588698684971,1.45148480478609e-48
"0.838737434942099",0.838737434942099,1.34713962959058e-48
"0.838883849876998",0.838883849876998,1.25165957958222e-48
"0.839027797257065",0.839027797257065,1.16430492770061e-48
"0.839169259954127",0.839169259954127,1.08432486259174e-48
"0.839308095463126",0.839308095463126,1.01110666452996e-48
"0.839444136166504",0.839444136166504,9.44099363920081e-49
"0.839577541369891",0.839577541369891,8.82649656848123e-49
"0.839708135165325",0.839708135165325,8.26321519823874e-49
"0.839835803417908",0.839835803417908,7.74687421153537e-49
"0.839960656792628",0.839960656792628,7.27273910787782e-49
"0.840082459681232",0.840082459681232,6.83780887289052e-49
"0.84020126382164",0.84020126382164,6.43833563619842e-49
"0.840317114043235",0.840317114043235,6.0709923578562e-49
"0.840429888145493",0.840429888145493,5.73328655732138e-49
"0.840539656871271",0.840539656871271,5.42239867373413e-49
"0.840646349509973",0.840646349509973,5.13617922752357e-49
"0.840750151100071",0.840750151100071,4.87203512330582e-49
"0.840850681624094",0.840850681624094,4.62900396686313e-49
"0.840948377080453",0.840948377080453,4.40429708744667e-49
"0.841043063041032",0.841043063041032,4.1967920072232e-49
"0.841134699733586",0.841134699733586,4.00516283506752e-49
"0.841223278538946",0.841223278538946,3.82814149364946e-49
"0.841308761202339",0.841308761202339,3.66463375732186e-49
"0.841391140579041",0.841391140579041,3.51358739191371e-49
"0.841470297423506",0.841470297423506,3.37424162882267e-49
"0.841546453270699",0.841546453270699,3.24532935699294e-49
"0.841619209977501",0.841619209977501,3.12671371145033e-49
"0.841688794485287",0.841688794485287,3.01727475333208e-49
"0.841755240842659",0.841755240842659,2.916301623857e-49
"0.841818515002674",0.841818515002674,2.8232504163019e-49
"0.841878710488932",0.841878710488932,2.73744775662782e-49
"0.841935888842649",0.841935888842649,2.65833004809505e-49
"0.841990043408393",0.841990043408393,2.5854781048917e-49
"0.842041273267327",0.842041273267327,2.51837499184904e-49
"0.842089553454911",0.842089553454911,2.45670926670919e-49
"0.842134984560835",0.842134984560835,2.40004387013911e-49
"0.842177567762882",0.842177567762882,2.34810214270498e-49
"0.842217197911453",0.842217197911453,2.30075945289557e-49
"0.842253951705468",0.842253951705468,2.25769509101817e-49
"0.84228764273916",0.84228764273916,2.21891839958393e-49
"0.84231833634212",0.84231833634212,2.18416392447365e-49
"0.842346051527172",0.842346051527172,2.15324359557169e-49
"0.842370583292135",0.842370583292135,2.1262353460572e-49
"0.842392001714209",0.842392001714209,2.10292817240499e-49
"0.842410295742464",0.842410295742464,2.08322060745971e-49
"0.842425446649771",0.842425446649771,2.06703703869394e-49
"0.842437382034844",0.842437382034844,2.05437554427379e-49
"0.842446340180646",0.842446340180646,2.04492270412627e-49
"0.842452259425393",0.842452259425393,2.0387001375525e-49
"0.842455207853978",0.842455207853978,2.03560759452402e-49
"0.842455196165278",0.842455196165278,2.0356198454068e-49
"0.842452188299275",0.842452188299275,2.03877479742202e-49
"0.842446390940293",0.842446390940293,2.04486926382566e-49
"0.842437669078546",0.842437669078546,2.05407198180389e-49
"0.842426104104573",0.842426104104573,2.06633758752759e-49
"0.842411689064907",0.842411689064907,2.08172711463556e-49
"0.842394262250928",0.842394262250928,2.10048304611491e-49
"0.842374049045348",0.842374049045348,2.12244676447458e-49
"0.84235086344311",0.84235086344311,2.14791937083823e-49
"0.842324778043844",0.842324778043844,2.17693842698982e-49
"0.842295713575033",0.842295713575033,2.2097272533653e-49
"0.842263739124584",0.842263739124584,2.24636188808322e-49
"0.842228837431141",0.842228837431141,2.28703450141295e-49
"0.842191042561257",0.842191042561257,2.33189813292786e-49
"0.842150462088213",0.842150462088213,2.38103503251688e-49
"0.842107060988971",0.842107060988971,2.43471782314955e-49
"0.842060938950727",0.842060938950727,2.49307489367955e-49
"0.842012175986869",0.842012175986869,2.55627420101625e-49
"0.841960811074154",0.841960811074154,2.62455505701481e-49
"0.841906838251096",0.841906838251096,2.69824130633364e-49
"0.841850372678952",0.841850372678952,2.77751516785556e-49
"0.841791366859265",0.841791366859265,2.86281028073569e-49
"0.841729832242857",0.841729832242857,2.95451319484114e-49
"0.841665770771911",0.841665770771911,3.05306033861673e-49
"0.841599151546754",0.841599151546754,3.15898128129164e-49
"0.841529931967407",0.841529931967407,3.27287644410554e-49
"0.841458125049449",0.841458125049449,3.39530931269637e-49
"0.841383671571553",0.841383671571553,3.5270250811553e-49
"0.841306551798703",0.841306551798703,3.66877177636953e-49
"0.841226747765841",0.841226747765841,3.8213677413278e-49
"0.841144159713741",0.841144159713741,3.98587877026289e-49
"0.841058777293603",0.841058777293603,4.16329991666329e-49
"0.840970496927102",0.840970496927102,4.3549333023638e-49
"0.840879225004467",0.840879225004467,4.56220775349576e-49
"0.840784875009837",0.840784875009837,4.78670025851854e-49
"0.840687358220747",0.840687358220747,5.03017754641648e-49
"0.84058654022593",0.84058654022593,5.29473921835221e-49
"0.840482379111017",0.840482379111017,5.58248746894288e-49
"0.840374747988164",0.840374747988164,5.8960242241549e-49
"0.840263659046597",0.840263659046597,6.23784698604933e-49
"0.840149103415998",0.840149103415998,6.61080519710106e-49
"0.840031110790782",0.840031110790782,7.01794369386767e-49
"0.839909615625557",0.839909615625557,7.46300729091107e-49
"0.839784771097081",0.839784771097081,7.94933498544381e-49
"0.839656567882516",0.839656567882516,8.48126953435764e-49
"0.839524983004679",0.839524983004679,9.06373488014297e-49
"0.83939007391228",0.83939007391228,9.7018653093204e-49
"0.839251827623186",0.839251827623186,1.04017370678185e-48
"0.83911022096519",0.83911022096519,1.11702301695335e-48
"0.838965241460566",0.838965241460566,1.20150237018721e-48
"0.83881687479998",0.83881687479998,1.29447713997968e-48
"0.838665044225171",0.838665044225171,1.39696625263912e-48
"0.838509771073312",0.838509771073312,1.51005335321389e-48
"0.838351048835529",0.838351048835529,1.63498065193805e-48
"0.838188857353705",0.838188857353705,1.77316400088294e-48
"0.838023227813762",0.838023227813762,1.92615827536717e-48
"0.837854306021418",0.837854306021418,2.09559708339735e-48
"0.837682069621946",0.837682069621946,2.28348842014229e-48
"0.83750667343795",0.83750667343795,2.49189171847467e-48
"0.837328331222866",0.837328331222866,2.72301703942781e-48
"0.837147017378334",0.837147017378334,2.97965307656128e-48
"0.836962900093488",0.836962900093488,3.26465071054018e-48
"0.836776107731114",0.836776107731114,3.58124198692516e-48
"0.836586761953328",0.836586761953328,3.93303979216715e-48
"0.836394851510418",0.836394851510418,4.32435329270195e-48
"0.836200510763998",0.836200510763998,4.75971941569242e-48
"0.836003781739905",0.836003781739905,5.2444262486693e-48
"0.835804613817974",0.835804613817974,5.78468847243093e-48
"0.835603034381957",0.835603034381957,6.38733258256631e-48
"0.83539923464348",0.83539923464348,7.05950017386568e-48
"0.83519290880602",0.83519290880602,7.81099781072985e-48
"0.834984261819081",0.834984261819081,8.65110511424845e-48
"0.834773201768596",0.834773201768596,9.59150507507277e-48
"0.834559838070916",0.834559838070916,1.06445385449255e-47
"0.834344097059397",0.834344097059397,1.1825118048107e-47
"0.834126010770363",0.834126010770363,1.31496419045501e-47
"0.833905687089615",0.833905687089615,1.46361689860479e-47
"0.833683056978235",0.833683056978235,1.63064189171878e-47
"0.833458099423208",0.833458099423208,1.81848578719079e-47
"0.833230912913934",0.833230912913934,2.02982534647817e-47
"0.833001539625299",0.833001539625299,2.26774442400379e-47
"0.832769929113893",0.832769929113893,2.53585775437464e-47
"0.83253606927565",0.83253606927565,2.83825618396502e-47
"0.832300125706858",0.832300125706858,3.17934518502881e-47
"0.832062004303887",0.832062004303887,3.56451911747726e-47
"0.83182170180745",0.83182170180745,3.99981724283877e-47
"0.831579402340302",0.831579402340302,4.49174507951397e-47
"0.831335014724562",0.831335014724562,5.04827448262368e-47
"0.831088515277787",0.831088515277787,5.67841038943659e-47
"0.830840107840958",0.830840107840958,6.39179039763471e-47
"0.830589778813632",0.830589778813632,7.19998062905241e-47
"0.830337401921471",0.830337401921471,8.11666276948346e-47
"0.830083210181088",0.830083210181088,9.15611580123373e-47
"0.829827135849965",0.829827135849965,1.03358205641267e-46
"0.829569194570225",0.829569194570225,1.16754511907934e-46
"0.829309406720668",0.829309406720668,1.3197497147451e-46
"0.829047806693125",0.829047806693125,1.49276003966824e-46
"0.828784425582587",0.828784425582587,1.68951086396619e-46
"0.828519317785931",0.828519317785931,1.9133388100106e-46
"0.828252531898048",0.828252531898048,2.16805986697471e-46
"0.827984123216343",0.827984123216343,2.45802591266597e-46
"0.827714235890528",0.827714235890528,2.78809018622888e-46
"0.827442971961604",0.827442971961604,3.16381039056771e-46
"0.827170400446725",0.827170400446725,3.59155278749988e-46
"0.826896676684348",0.826896676684348,4.07840025296811e-46
"0.826621910549216",0.826621910549216,4.63244420985766e-46
"0.826346256579694",0.826346256579694,5.26273469080083e-46
"0.826069752665635",0.826069752665635,5.97978334817367e-46
"0.825792580087147",0.825792580087147,6.79509053909324e-46
"0.825514673355396",0.825514673355396,7.72242236276867e-46
"0.825236213495685",0.825236213495685,8.77654927214578e-46
"0.824957154721631",0.824957154721631,9.97504395820029e-46
"0.824677600530806",0.824677600530806,1.13371980448811e-45
"0.824397588237869",0.824397588237869,1.28851336343845e-45
"0.824117112756803",0.824117112756803,1.46441859284366e-45
"0.823836247473878",0.823836247473878,1.66425540017506e-45
"0.823555089547346",0.823555089547346,1.89118442815696e-45
"0.823273636542725",0.823273636542725,2.14885663932218e-45
"0.822992031017143",0.822992031017143,2.44125210613766e-45
"0.822710175062461",0.822710175062461,2.77312094372976e-45
"0.822428285777582",0.822428285777582,3.14944120373197e-45
"0.822146317683113",0.822146317683113,3.57615125728083e-45
"0.821864339652313",0.821864339652313,4.05978202212776e-45
"0.821582363986786",0.821582363986786,4.60778188408534e-45
"0.821300466401889",0.821300466401889,5.22840293715753e-45
"0.821018637343085",0.821018637343085,5.93111527218199e-45
"0.820736763213813",0.820736763213813,6.72691972213698e-45
"0.820454966229648",0.820454966229648,7.62755412301514e-45
"0.82017317640117",0.82017317640117,8.64683989618008e-45
"0.819891520911333",0.819891520911333,9.79960084908199e-45
"0.819609816353503",0.819609816353503,1.11038589015327e-44
"0.819328159466637",0.819328159466637,1.25786988159461e-44
"0.819046435994104",0.819046435994104,1.42467561921202e-44
"0.818764576575676",0.818764576575676,1.61334875804128e-44
"0.818482566621016",0.818482566621016,1.82673462808203e-44
"0.818200317515735",0.818200317515735,2.06811481239299e-44
"0.817917777133548",0.817917777133548,2.34118529954245e-44
"0.817634772953865",0.817634772953865,2.65027958959689e-44
"0.817351303907167",0.817351303907167,3.00014597472718e-44
"0.817067340871623",0.817067340871623,3.39619967671546e-44
"0.816782735777781",0.816782735777781,3.84478437236708e-44
"0.816497427993715",0.816497427993715,4.3530113959498e-44
"0.816211444799653",0.816211444799653,4.9287991075667e-44
"0.815924617155574",0.815924617155574,5.58158261029886e-44
"0.815636949702399",0.815636949702399,6.32174697456274e-44
"0.815348322264217",0.815348322264217,7.16147320369083e-44
"0.815058619925562",0.815058619925562,8.11472857090126e-44
"0.814767744609963",0.814767744609963,9.19749473081494e-44
"0.814475664615528",0.814475664615528,1.04278331192016e-43
"0.814182226241078",0.814182226241078,1.18270190446437e-43
"0.813887245738612",0.813887245738612,1.34198087129013e-43
"0.813590679601676",0.813590679601676,1.52340019247539e-43
"0.813292349793423",0.813292349793423,1.73025470831621e-43
"0.8129922222274",0.8129922222274,1.96625246696605e-43
"0.812690087052864",0.812690087052864,2.23583097307744e-43
"0.812385883940279",0.812385883940279,2.54400827983373e-43
"0.812079444007864",0.812079444007864,2.89672473953846e-43
"0.811770809771863",0.811770809771863,3.30061872780723e-43
"0.811459761386084",0.811459761386084,3.76375452793522e-43
"0.811146345491277",0.811146345491277,4.29511085011425e-43
"0.810830439723071",0.810830439723071,4.90540500890917e-43
"0.810511982669936",0.810511982669936,5.60701541570014e-43
"0.810190942145401",0.810190942145401,6.41429002084908e-43
"0.80986726388416",0.80986726388416,7.34400441625248e-43
"0.809540923507933",0.809540923507933,8.41563320828385e-43
"0.809211914633625",0.809211914633625,9.65181405219246e-43
"0.808880095923985",0.808880095923985,1.10795583016642e-42
"0.808545533951981",0.808545533951981,1.27295408591798e-42
"0.808208247712222",0.808208247712222,1.46377356077213e-42
"0.807868156431752",0.807868156431752,1.68468190388938e-42
"0.807525503802239",0.807525503802239,1.94043266618849e-42
"0.807180121921324",0.807180121921324,2.23688445768041e-42
"0.806832173066473",0.806832173066473,2.58060417241333e-42
"0.806481838201694",0.806481838201694,2.97918569897114e-42
"0.806129009192492",0.806129009192492,3.44182777268792e-42
"0.805773831989805",0.805773831989805,3.97894515332691e-42
"0.805416416869413",0.805416416869413,4.60269741483046e-42
"0.805056694101094",0.805056694101094,5.32761534945994e-42
"0.804694682362776",0.804694682362776,6.17055044803783e-42
"0.804330295136934",0.804330295136934,7.15152585142383e-42
