pedigree,female,male,env,blue
ATx2921/R05405,ATx2921,R05405,20LY,10.928
ATx2921/R12145,ATx2921,R12145,20LY,11.331
ATx2921/RTx2914,ATx2921,RTx2914,20LY,10.939
ATx2923/R04104,ATx2923,R04104,20LY,10.806
ATx2923/R05330,ATx2923,R05330,20LY,12.239
ATx2923/R05425,ATx2923,R05425,20LY,10.976
ATx2923/R11158,ATx2923,R11158,20LY,11.046
ATx2923/R12145,ATx2923,R12145,20LY,11.554
ATx2923/RTx2917,ATx2923,RTx2917,20LY,11.844
ATx2924/R04060,ATx2924,R04060,20LY,11.964
ATx2924/R05393,ATx2924,R05393,20LY,11.804
ATx2924/R08224,ATx2924,R08224,20LY,12.391
ATx2924/R12145,ATx2924,R12145,20LY,12.139
ATx2924/RTx2920,ATx2924,RTx2920,20LY,10.641
ATx2924/RTx2940,ATx2924,RTx2940,20LY,11.986
ATx2926/R01302,ATx2926,R01302,20LY,11.779
ATx2926/R05405,ATx2926,R05405,20LY,11.438
ATx2926/R08297,ATx2926,R08297,20LY,11.619
ATx2926/R12154,ATx2926,R12154,20LY,11.901
ATx2926/RTx2917,ATx2926,RTx2917,20LY,11.514
ATx2926/RTx2944,ATx2926,RTx2944,20LY,11.551
ATx2927/RTx2936,ATx2927,RTx2936,20LY,11.343
ATx2930/R01302,ATx2930,R01302,20LY,11.756
ATx2930/R03248,ATx2930,R03248,20LY,11.046
ATx2930/R05425,ATx2930,R05425,20LY,11.934
ATx2930/R08303,ATx2930,R08303,20LY,11.789
ATx2930/R12148,ATx2930,R12148,20LY,12.306
ATx2930/RTx2920,ATx2930,RTx2920,20LY,11.209
ATx2930/RTx2942,ATx2930,RTx2942,20LY,11.366
ATx2931/R05405,ATx2931,R05405,20LY,11.829
ATx2931/R08297,ATx2931,R08297,20LY,11.869
ATx2931/R08306,ATx2931,R08306,20LY,12.094
ATx2931/RTx2936,ATx2931,RTx2936,20LY,11.956
ATx2931/RTx2943,ATx2931,RTx2943,20LY,12.164
ATx2934/R08297,ATx2934,R08297,20LY,11.806
ATx2934/R12157,ATx2934,R12157,20LY,12.146
ATx2934/RTx2941,ATx2934,RTx2941,20LY,12.151
ATx3408/R12145,ATx3408,R12145,20LY,11.344
ATx3409/R08224,ATx3409,R08224,20LY,11.79
ATx644/R08224,ATx644,R08224,20LY,11.506
ATx644/RTx2936,ATx644,RTx2936,20LY,12.536
